Topic,Content
['thế giới'],"['kẻ', 'khủng bố', 'đâm chết', 'nữ', 'cảnh sát', 'pháp', 'kẻ', 'khủng bố', 'hét', 'thánh', 'allah', 'vĩ đại', 'đâm chết', 'nữ', 'cảnh sát', 'ngoài', 'đồn', 'cảnh sát', 'ngoại ô', 'paris', 'khi', 'tiêu diệt']"
['thế giới'],"['nga', 'buộc', 'đại sứ quán', 'czech', 'hơn', '100', 'nhân viên', 'ngoại giao', 'nga', 'đại sứ quán', 'czech', 'moskva', 'cắt giảm', '100', 'nhân viên', 'bao gồm', '91', 'nhân viên', 'địa phương']"
['thế giới'],"['loạt', 'áp', 'hạn chế', 'ấn', 'độ', 'covid19', 'quốc gia đình', 'bay', 'áp', 'hạn chế', 'nhập cảnh', 'người', 'từ', 'ấn', 'độ', 'lo ngại', 'tình hình', 'dịch bệnh', 'phức tạp', 'nước']"
['thế giới'],"['chuyển', 'giới', 'mỹ', 'chạy đua', 'ghế', 'thống đốc', 'caitlyn', 'jenner', 'sao truyền hình', 'và', 'hoạt động', 'quyền', 'người', 'giới', 'thông báo', 'nộp', 'hồ sơ', 'tranh cử', 'chức', 'thống đốc', 'bang', 'california']"
['thế giới'],"['ấn', 'độ', 'nhiễm', 'ncov', 'nằm', 'vạ vật', 'vỉa hè', 'người', 'ấn', 'độ', 'nhiễm', 'ncov', 'ngủ', 'ngoài', 'cơ sở', 'y tế', 'thành phố', 'bidar', 'không', 'diện', 'bệnh nhân', 'covid19', 'nhập viện']"
['thế giới'],"['mỹ', 'khủng hoảng thừa', 'vaccine', 'covid19', 'thay vì', 'giành giật', 'liều', 'vaccine', 'covid19', 'mỹ', 'chứng kiến', 'cảnh', 'cung', 'cầu', 'nhiều', 'bang', 'dùng', 'số', 'liều', 'cấp']"
['thế giới'],"['navalny', 'dừng', 'tuyệt thực', 'lãnh đạo', 'đối lập', 'nga', 'navalny', 'dừng', 'tuyệt thực', 'khi', 'chăm sóc', 'y tế', 'được', 'cảnh báo', 'tiếp tục', 'nguy hiểm', 'tính mạng']"
['thế giới'],"['chính trị gia', 'ấn', 'độ', 'đeo', 'máy', 'thở', 'cầu cứu', 'lãnh đạo', 'đảng', 'aam', 'aadmi', 'ấn', 'độ', 'saurabh', 'bharadwaj', 'đeo', 'máy', 'thở', 'cầu cứu', 'bệnh viện', 'bối cảnh', 'này', 'thiếu', 'oxy', 'nghiêm trọng']"
['thế giới'],"['putin', 'dân', 'nga', 'nghỉ', '10', 'tổng thống', 'putin', 'quyết định', 'người', 'lao động', 'nghỉ', '1105', 'ngăn', 'ncov', 'lây lan', 'đề xuất', 'quan chức', 'y tế']"
['thế giới'],"['khó', 'ukraine', 'nổ', 'xung đột', 'nga', 'quân đội', 'ukraine', 'được', 'cải thiện', 'những', 'qua', 'vẫn', 'chống đỡ', 'sức mạnh', 'quân sự', 'nga', 'xung đột', 'nổ']"
['thế giới'],"['lính', 'myanmar', 'bắn', 'cảnh cáo', 'thuyền', 'chở', 'biên phòng', 'thái', 'lan', 'binh sĩ', 'myanmar', 'nổ', 'súng', 'cảnh cáo', 'thuyền', 'chở', 'sĩ quan', 'tuần', 'biên', 'thái', 'lan', 'bối cảnh', 'căng thẳng', 'biên giới', 'gia tăng']"
['thế giới'],"['nhật', 'ban bố', 'khẩn cấp', 'nhật', 'hôm nay', 'ban bố', 'khẩn cấp', 'covid19', 'thủ đô', 'tokyo', 'tỉnh', 'khi', 'khai mạc', 'olympic', 'ba', 'tháng']"
['thế giới'],"['nga', 'rút', 'lực lượng', 'biên giới', 'ukraine', 'lực lượng', 'quân sự', 'nga', 'triển khai', 'biên giới', 'ukraine', 'rút', 'nơi', 'đóng', 'quân', 'hôm nay', 'nhiều', 'tuần', 'căng thẳng', 'phương tây']"
['thế giới'],"['gái', 'duterte', 'dẫn đầu', 'thăm dò', 'ứng viên', 'tổng thống', 'gái', 'tổng thống', 'philippines', 'dutertecarpio', 'dẫn đầu', 'thăm dò', 'dư luận', 'các', 'ứng viên', 'tổng thống', 'tiềm năng', 'cuộc', 'bầu cử', 'tới']"
['thế giới'],"['thủ tướng', 'phạm', 'minh', 'dự', 'hội nghị', 'lãnh đạo', 'asean', 'thủ tướng', 'phạm', 'minh', 'dẫn đầu', 'đoàn', 'việt', 'nam', 'jakarta', 'dự', 'hội nghị', 'nhà', 'lãnh đạo', 'asean', 'chuyến', 'công tác', 'nước ngoài']"
['thế giới'],"['indonesia', 'tìm', 'tàu ngầm', 'mất tích', 'thiết kế', 'chuyên', 'ẩn mình', 'tàu ngầm', 'địa hình', 'đáy', 'biển', 'phức tạp', 'indonesia', 'tìm', 'kri', 'nanggala', 'mất tích', 'hai', 'tìm kiếm']"
['thế giới'],"['campuchia', 'bắt', '7', 'việt', 'vi phạm', 'phong tỏa', 'cảnh sát', 'tỉnh', 'kep', 'bắt', '7', 'công dân', 'việt', 'một', 'campuchia', 'nhóm', 'này', 'nước', 'vi phạm', 'quy định', 'phong tỏa', 'ngăn', 'covid19']"
['thế giới'],"['trung', 'quốc', 'lên án', 'tuyên bố', 'diệt chủng', 'tân cương', 'quốc hội', 'quốc hội', 'kêu gọi', 'chính phủ', 'thủ tướng', 'johnson', 'chấm dứt', 'diệt chủng', 'tân cương', 'trung quốc', 'phản đối', 'mạnh mẽ']"
['thế giới'],"['thái', 'lan', 'ghi nhận', 'kỷ lục', '2000', 'ca', 'nhiễm', 'ngày', 'thái', 'lan', 'ghi nhận', 'ca', 'nhiễm', 'hàng', 'vượt', '2000', 'cao', 'từ', 'tới nơi', 'bối cảnh', 'đối phó', 'làn sóng', 'covid19', 'ba']"
['thế giới'],"['ngựa', 'hoang', 'sinh sôi', 'vùng đất', 'chết', 'chernobyl', '35', 'sau', 'thảm họa', 'hạt nhân', 'chernobyl', 'ngựa', 'hoang', 'một số', 'loài', 'vật', 'liên tục', 'sinh sôi', 'khu vực', 'gọi là', 'vùng đất', 'chết']"
['thế giới'],"['dồn', 'quân', 'sát', 'ukraine', 'putin', 'nắn gân', 'biden', 'nga', 'điều động', 'lực lượng', 'quân sự', 'hùng hậu', 'áp', 'sát', 'biên giới', 'ukraine', 'cho', 'bài', 'kiểm tra', 'cứng rắn', 'chính quyền', 'biden', 'moskva']"
['thế giới'],"['tàu', 'trung quốc', 'lởn vởn', 'bãi', 'đầu', 'suốt', 'hai', 'qua', 'đội', 'tàu', 'vỏ', 'sắt', 'trung quốc', 'gần', 'bãi', 'đầu', 'năm', '2019', 'liên tục', 'hiện diện', 'khu vực', 'nay', 'trung tâm', 'nghiên cứu', 'mỹ']"
['thế giới'],"['chỉ huy', 'lực lượng', 'tàu ngầm', 'indonesia', 'đi', 'tàu', 'mất tích', '4', 'không', 'thủy thủ', 'đoàn', 'có mặt', 'kri', 'nanggala', 'khi', 'mất tích', 'đó', 'một', 'đại tá', 'chỉ huy', 'lực lượng', 'tàu ngầm', 'indonesia']"
['thế giới'],"['cháy', 'bệnh viện', '13', 'bệnh nhân', 'covid19', 'chết', 'lửa', 'bùng phát', 'khoảng', '3', 'h', 'nay', 'bệnh viện', 'thành phố', 'vasaivirar', 'mumbai', '13', 'bệnh nhân', 'điều trị', 'covid19', 'tử vong']"
['thế giới'],"['dân', 'pháp', 'gửi', 'đồ', 'lót', 'thủ tướng', 'phản đối', 'chủ', 'cửa hàng', 'nội', 'y', 'gửi', 'đồ', 'lót', 'thủ tướng', 'pháp', 'jean', 'castex', 'phản đối', 'lệnh', 'phong tỏa', 'cơ sở', 'họ', 'dừng', 'hoạt động']"
['thế giới'],"['vợ', 'thủy thủ', 'tàu ngầm', 'indonesia', 'về', 'nhắn', 'với', 'chồng', 'helen', 'gửi', 'nhắn', 'chồng', 'anh', 'lên đường', 'nhiệm vụ', 'tàu ngầm', 'nanggala', 'chưa', 'được', 'phản hồi', 'khi', 'tàu', 'mất tích']"
['thế giới'],"['nhập viện', 'rùa', 'rơi', 'trúng', 'xe', 'phụ nữ', 'bang', 'florida', 'nhập viện', 'vết thương', 'đầu', 'khi', 'rùa', 'văng', 'xe', 'vỡ', 'cửa kính', 'khiến', 'bị thương']"
['thế giới'],"['trốn', 'suốt', '15', 'vẫn', 'lương', '650000', 'usd', 'nhân viên', 'y tế', 'salvatore', 'scumace', 'bị', 'cảnh sát', 'điều tra', 'vẫn', 'đủ', '650000', 'usd', 'tiền lương', 'suốt', '15', 'dù', 'bao giờ', 'đi']"
['thế giới'],"['uav', 'iran', 'chiếu tướng', 'tàu', 'sân bay', 'mỹ', 'vệ binh', 'cách mạng', 'iran', 'công bố', 'video', 'thấy', 'uav', 'lực lượng', 'quần thảo', 'đầu', 'tàu', 'sân bay', 'mỹ', 'di chuyển', 'vịnh', 'tư']"
['thế giới'],"['căng thẳng', 'nga', 'nato', 'đốt', 'nóng', 'biển', 'đen', 'căng thẳng', 'nga', 'phương tây', 'leo thang', 'từng', 'trong', 'qua', 'nguy cơ biến', 'biển', 'đen', 'thành', 'chiến trường', 'của', 'đối đầu']"
['thế giới'],"['máy bay', 'quân sự', 'mỹ', 'thổi', 'bay', 'sàn', 'đáp', 'bệnh viện', 'trực thăng', 'lai', 'cv22b', 'không quân', 'mỹ', 'thổi', 'bay', 'sàn', 'đáp', 'bãi', 'cỏ', 'một', 'bệnh viện', 'anh', 'cất cánh', 'một', 'huấn luyện']"
['thế giới'],"['meghan', 'đầu', 'lộ diện', 'khi', 'harry', 'mỹ', 'meghan', 'diện', 'trang phục', 'thoải mái', 'bế', 'con trai', 'archie', 'trên', 'phố', 'đầu tiên', 'từ', 'harry', 'trở', 'mỹ', 'đám tang', 'hoàng thân', 'philip']"
['thế giới'],"['hoàng tử', 'louis', 'cưỡi', 'xe đạp', 'trường', 'ảnh', 'sinh nhật', '3', 'louis', 'út', 'vợ chồng', 'hoàng tử', 'william', 'đánh dấu', 'sinh nhật', '3', 'bằng', 'ảnh', 'đi', 'xe', 'thăng bằng', 'trường', 'ngày', 'đi', 'học']"
['thế giới'],"['mỹ', 'ấn', 'phương tiện', 'tàu ngầm', 'indonesia', 'quân đội', 'mỹ', 'triển khai', 'máy bay', 'khi', 'ấn', 'độ', 'tàu', 'cứu hộ', 'chuyên dụng', 'tham gia', 'tìm kiếm', 'tàu ngầm', 'kri', 'nanggala', 'mất tích']"
['thế giới'],"['mỹ', 'australia', 'tổn hại', 'trung quốc', 'ngoại giao', 'mỹ', 'australia', 'chịu', 'tổn hại', 'chính sách', 'ngoại giao', 'ép buộc', 'trung quốc', 'khi', 'caberra', 'hủy', 'thỏa thuận', 'bắc', 'kinh']"
['thế giới'],"['thượng viện', 'mỹ', 'thông qua', 'dự luật', 'chống', 'nạn', 'á', 'thượng viện', 'mỹ', 'thông qua', 'dự luật', 'chống', 'tội ác', 'thù ghét', 'vào', 'mỹ', 'gốc', 'giữa', 'bối cảnh', 'nạn', 'á', 'xảy', 'trên', 'khắp', 'đất nước']"
['thế giới'],"['32', 'anh', 'chết', 'đông', 'máu', 'tiêm', 'vaccine', 'astrazeneca', 'giới chức', 'cho', 'nước', 'ghi nhận', '32', 'trường hợp tử vong', 'tổng số', '168', 'ca', 'đông', 'máu', 'hiếm', 'sau', 'tiêm', 'vaccine', 'astrazeneca']"
['thế giới'],"['phát hiện vật thể', 'nghi', 'tàu ngầm', 'indonesia', 'mất tích', 'đội', 'cứu hộ', 'phát hiện', 'vật thể', 'từ tính', 'trôi nổi', 'độ', 'sâu', '50100', 'mét', 'bắc', 'bali', 'tàu ngầm', 'chở', '53', 'biến']"
['thế giới'],"['vụ', 'nổ', 'kho', 'đạn', 'châm', 'ngòi', 'căng thẳng', 'nga', 'czech', 'căng thẳng', 'nga', 'czech', 'như', 'phương tây', 'trở nên', 'trầm trọng', 'khi', 'prague', 'cáo buộc', 'đặc vụ', 'nga', 'ra', 'vụ', 'nổ', 'kho', 'đạn', '2014']"
['thế giới'],"['đại sứ', 'bỉ', 'hàn', 'quốc', 'xin lỗi', 'vợ', 'tát', 'bán', 'hàng', 'đại sứ', 'bỉ', 'hàn', 'quốc', 'peter', 'lescouhier', 'xin lỗi', 'vụ', 'vợ', 'tát', 'hai', 'tại', 'cửa hàng', 'quần áo', 'rằng', 'hành động', 'không thể', 'chấp nhận']"
['thế giới'],"['tổng thống', 'indonesia', 'lệnh', 'toàn lực', 'tàu ngầm', 'tổng thống', 'indonesia', 'widodo', 'lệnh', 'quân đội', 'các', 'cơ quan', 'tìm kiếm', 'cứu', 'nạn', 'dồn', 'toàn lực', 'tàu ngầm', 'mất tích', 'lượng', 'oxy', 'tàu', 'cạn']"
['thế giới'],"['chủ tịch', 'nguyễn', 'xuân phúc', 'dự', 'hội nghị', 'thượng đỉnh', 'khí hậu', 'chủ tịch', 'nguyễn', 'xuân phúc', 'dự', 'hội nghị', 'thượng đỉnh', 'biến đổi', 'khí hậu', 'lời', 'mời', 'tổng thống', 'mỹ', 'joe', 'biden', 'sẽ', 'bài', 'phát biểu']"
['thế giới'],"['cô giáo', 'mỹ', 'đè', 'chân', 'gáy', 'bé', 'da màu', 'cô giáo', 'trường', 'tiểu học', 'bang', 'texas', 'bị', 'đình chỉ', 'khi', 'gửi', 'ảnh', 'đè', 'chân', 'gáy', 'nam sinh', 'da màu', 'mẹ', 'bé']"
['thế giới'],"['nga', 'đạt', 'mục tiêu', 'diễn tập', 'ukraine', 'bộ trưởng', 'quốc phòng', 'nga', 'biết', 'mục tiêu', 'diễn tập', 'ukraine', 'đạt', 'và', 'binh sĩ', 'trở về', 'căn cứ', 'ngày', '234']"
['thế giới'],"['mẫu', 'tàu ngầm', 'nghèo', 'mất tích', 'lòng', 'biển', 'indonesia', 'tàu ngầm', 'kri', 'langgala', 'biến thể', 'lớp', 'type', '209', 'đức', 'sản xuất', 'là', 'khí tài', 'đắt', 'nhất', 'phương tây', 'ưu thế', 'giá', 'rẻ']"
['thế giới'],"['thống tướng', 'myanmar', 'asean', 'ném', 'đá', 'dò', 'đường', 'chuyên gia', 'kỳ vọng', 'lớn', 'asean', 'họp', 'lãnh đạo', 'quân đội', 'myanmar', 'xem', 'là', 'đi', 'cần thiết', 'cho', 'đối thoại']"
['thế giới'],"['biden', 'gấp', 'đôi', 'mục tiêu', 'giảm phát', 'thải', 'mỹ', 'biden', 'gấp', 'đôi', 'tham vọng', 'khí hậu', 'mỹ', 'hội nghị', 'thượng đỉnh', 'khí hậu', 'cam kết', '5052', 'khí', 'thải', 'nhà kính', 'năm', '2030']"
['thế giới'],"['tướng', 'campuchia', 'vận chuyển', 'trái phép', 'trung quốc', 'trung tướng', 'sum', 'pov', 'bắt', 'lợi dụng', 'quyền hạn', 'đưa', '28', 'trung quốc', 'phnom', 'penh', 'tỉnh', 'svay', 'rieng', 'bất chấp lệnh', 'phong tỏa']"
['thế giới'],"['thủy thủ', 'tàu ngầm', 'indonesia', 'oxy', '72', 'oxy', 'dự trữ', 'kri', 'nanggala', 'cho', 'thủy thủ', 'đoàn', '72', 'sau', 'sự cố', 'thân', 'tàu', 'bị', 'hư hại', 'hải quân', 'indonesia']"
['thế giới'],"['10000', 'lính', 'nga', 'diễn tập', 'ukraine', '40', 'chiến hạm', 'hơn', '10000', 'quân nhân', 'nga', 'tham gia', 'diễn tập', 'vùng biển', 'khơi', 'bán đảo', 'crimea', 'giáp', 'ukraine']"
['thế giới'],"['vờ', 'bắt', 'hộ', 'sâu bọ', 'sàm sỡ', '70', 'phụ nữ', 'nam', 'công nhân', 'xây dựng', 'nói dối', 'có', 'côn trùng', 'cô', 'gái', 'ngỏ ý', 'bắt', 'hộ', 'sàm sỡ', '70', 'người']"
['thế giới'],"['australia', 'lý giải', 'hủy', 'thỏa thuận', 'vành đai', 'con', 'đường', 'bộ trưởng', 'quốc phòng', 'australia', 'dutton', 'lo ngại', 'thỏa thuận', 'trong sáng kiến', 'vành đai', 'con', 'đường', 'trung quốc', 'dùng', 'mục đích', 'tuyên truyền']"
['thế giới'],"['duterte', 'dự', 'hội nghị', 'asean', 'myanmar', 'tổng thống', 'philippines', 'duterte', 'dự', 'hội nghị', 'thượng đỉnh', 'lãnh đạo', 'asean', 'tuần', 'để', 'bàn', 'khủng hoảng', 'myanmar', 'song', 'không', 'công bố']"
['thế giới'],"['căn cứ', 'hải ngoại', 'trung quốc', 'tiếp nhận', 'tàu', 'sân bay', 'căn cứ', 'hải quân trung', 'quốc', 'djibouti', 'được', 'mở rộng', 'xây', 'cầu cảng', 'khả năng', 'tiếp nhận', 'tàu', 'sân bay', 'nước']"
['thế giới'],"['tàu ngầm', 'indonesia', 'nguy cơ', 'cứu', 'tàu ngầm', 'nanggala', 'chìm', 'độ', 'sâu', '700', 'mét', 'các', 'thiết bị', 'cứu hộ', 'tàu ngầm', 'có thể', 'với']"
['thế giới'],"['ấn', 'độ', 'chìm', 'địa ngục', 'covid19', 'ấn', 'độ', 'ghi nhận', '315000', 'ca', 'covid19', '24', 'qua', 'cao', 'từng', 'trên', 'thế giới', 'bệnh viện', 'new', 'delhi', 'lo sợ', 'bệnh nhân', 'chết', 'thiếu', 'oxy']"
['thế giới'],"['mỹ', 'cán', 'mốc', 'tiêm', '200', 'triệu', 'liều', 'vaccine', 'covid19', 'tổng thống', 'biden', 'thông báo', 'mỹ', 'mục tiêu', 'tiêm chủng', '200', 'triệu', 'liều', 'vaccine', 'covid19', '100', 'tại', 'nhiệm', 'ông']"
['thế giới'],"['triển vọng', 'thượng đỉnh', 'mỹ', 'nga', 'trung quốc', 'e ngại', 'điện đàm', 'biden', 'putin', 'ra', 'triển vọng', 'hội nghị', 'thượng đỉnh', 'mỹ nga', 'khiến', 'giới', 'lãnh đạo', 'trung quốc', 'bất an']"
['thế giới'],"['putin', 'quyết', 'khoan nhượng', 'phương tây', 'bất chấp', 'sức ép', 'mỹ', 'đồng minh', 'putin', 'dường như', 'rằng', 'phương tây', 'hỗn loạn', 'nga', 'vươn', 'và', 'đến', 'đáp']"
['thế giới'],"['nga', 'bắt', '1000', 'tuần hành', 'ủng hộ', 'navalny', 'an ninh', 'nga', 'bắt', '1000', 'tuần hành', 'khắp', 'đất nước', 'kêu gọi', 'thả', 'lãnh đạo', 'đối lập', 'navalny', 'lo ngại', 'sức khỏe', 'ông']"
['thế giới'],"['vaccine', 'pfizer', 'giả', 'bán', 'giá', '1000', 'usd', 'hãng', 'dược phẩm', 'mỹ pfizer', 'xác nhận', 'vaccine', 'covid19', 'khả nghi', 'thu', 'ở', 'mexico', 'ba', 'lan', 'là', 'giả', 'giá', 'tới', '1000', 'usdmũi', 'với', 'giá', 'dưới', '20', 'usd']"
['thế giới'],"['phó', 'đô đốc', 'pháp', 'tàu ngầm', 'indonesia', 'đã', 'vỡ', 'nát', 'tàu ngầm', 'kri', 'nanggala', 'đã', 'ép', 'nát', 'chìm', 'sâu', '700', 'm', 'gấp', 'rưỡi', 'độ', 'sâu', 'tối đa', 'cho phép', 'phó', 'đô đốc', 'pháp']"
['thế giới'],"['lửa', 'syria', 'phát', 'nổ', 'nhà máy', 'hạt nhân', 'israel', 'israel', 'biết', 'tên', 'lửa', 's200', 'syria', 'rơi', 'phát', 'nổ', 'trung tâm', 'hạt nhân', 'shimon', 'peres', 'negev', 'cơ sở', 'phát', 'còi', 'báo động']"
['thế giới'],"['22', 'bệnh nhân', 'covid19', 'chết', 'rò rỉ', 'oxy', '22', 'bệnh nhân', 'covid19', 'nguy kịch', 'bang', 'maharashtra', 'tử vong', 'khi', 'máy', 'thở', 'cắt', 'oxy', 'khoảng', 'nửa', 'tiếng', 'sự cố', 'rò rỉ']"
['thế giới'],"['bạn', 'gái', 'cũ', 'bắn', 'chết', 'đường phố', 'new', 'york', 'phụ nữ', 'mặc', 'đồ', 'đen', 'lén', 'đi', 'sau', 'người tình', 'cũ', 'bà', 'mẹ', 'hai', 'trên', 'đường phố', 'new', 'york', 'rút', 'súng', 'bắn', 'chết', 'này']"
['thế giới'],"['indonesia', 'chạy đua', 'thời gian', 'tàu ngầm', 'mất tích', 'hải quân', 'indonesia', 'singapore', 'triển khai', 'tàu', 'máy bay', 'chuyên dụng', 'tàu ngầm', 'kri', 'nanggala', 'ngày', 'khi', 'chiến hạm', 'mất tích']"
['thế giới'],"['ukraine', 'tuyên bố', 'sẵn sàng', 'chiến tranh', 'nga', 'tổng thống', 'volodymyr', 'zelensky', 'ukraine', 'sẵn sàng', 'đánh', 'người', 'nếu', 'xung đột', 'nga', 'nổ', 'khi', 'căng thẳng', 'song phương', 'gia tăng']"
['thế giới'],"['pháp', 'thử nghiệm', 'chứng nhận', 'tiêm', 'vaccine', 'covid19', 'pháp', 'nước', 'eu', 'thử nghiệm', 'chứng nhận', 'tiêm', 'vaccine', 'covid19', 'hy vọng', 'cho phép', 'dân', 'khối', 'đi lại', 'tự do', 'mùa', 'hè']"
['thế giới'],"['trinh sát', 'mỹ', 'giám sát', 'trung quốc', 'diễn tập', 'biển', 'đông', 'trinh sát', 'cơ rc135w', 'mỹ', 'bay', 'khu vực', 'biển', 'đông', 'giám sát', 'quân đội', 'trung quốc', 'diễn tập', 'bắn', 'đạn', 'tại']"
['thế giới'],"['harry', 'ở', 'anh', 'mừng', 'sinh nhật', 'nữ hoàng', 'harry', 'trở', 'mỹ', 'vợ', 'khi', 'dự', 'lễ tang', 'hoàng thân', 'philip', 'bỏ qua', 'sinh nhật', 'thứ', '95', 'nữ hoàng', 'elizabeth']"
['thế giới'],"['tàu ngầm', 'indonesia', 'nghi', 'chìm', 'mất', 'điện', 'tàu ngầm', 'kri', 'nanggala', 'dường như', 'gặp', 'sự cố', 'điện', 'khi', 'lặn', 'chìm', 'vùng biển', 'độ', 'sâu', '600700', 'm']"
['thế giới'],"['lào', 'phong tỏa', 'thủ đô', 'ngăn', 'covid19', 'thủ tướng', 'lào', 'phankham', 'viphavanh', 'ra lệnh', 'phong tỏa', 'thủ đô', 'vientiane', '14', 'bắt đầu', '224', 'đối phó', 'ca', 'covid19', 'gia tăng']"
['thế giới'],"['hai', 'bé', 'gái', 'thả', 'tường', 'biên giới', 'mỹ', 'đoàn tụ', 'gia đình', 'hai', 'chị em', 'ecuador', 'những', 'kẻ', 'buôn người', 'thả', 'tường', 'biên giới', 'mỹ', 'mexico', 'được', 'đoàn tụ', 'gia đình', 'thành phố', 'new', 'york']"
['thế giới'],"['czech', 'tối hậu thư', 'nga', 'cộng', 'hòa czech', 'cảnh báo', 'có thể', 'trục xuất', 'nhà', 'ngoại giao', 'moskva', 'trừ', '20', 'nhân viên', 'sứ quán', 'czech', 'phép', 'trở lại', 'làm việc', 'nga', 'trưa', '224']"
['thế giới'],"['chuyên gia', 'lhq', 'nalvany', 'nguy kịch', 'chuyên gia nhân quyền', 'liên hợp', 'quốc', 'kêu gọi', 'nga', 'cho phép', 'nalvany', 'nước ngoài', 'điều trị', 'tính mạng', 'đang', 'đe dọa', 'nghiêm trọng']"
